Epoch,TrainAccuracy,TrainLoss,ValidationAccuracy,ValidationLoss
0,0.5182435512542725,0.9953740239143372,0.5766475796699524,0.9228076934814453
1,0.551801860332489,0.938359260559082,0.582862138748169,0.8924633860588074
2,0.5666667222976685,0.915019154548645,0.5902069211006165,0.8750993013381958
3,0.5768020153045654,0.899897038936615,0.5975515246391296,0.8628742694854736
4,0.5840089321136475,0.8885191679000854,0.6015063524246216,0.8533151745796204
5,0.5894143581390381,0.8792619705200195,0.607155978679657,0.8453940749168396
6,0.592792809009552,0.8713851571083069,0.6088508367538452,0.8385950922966003
7,0.5977477431297302,0.8644893765449524,0.6145007014274597,0.832622230052948
8,0.6029278039932251,0.8583359718322754,0.6207154393196106,0.8272882699966431
9,0.6051801443099976,0.8527664542198181,0.624670147895813,0.8224645853042603
10,0.6081082224845886,0.8476718664169312,0.629754900932312,0.8180609941482544
11,0.6103604435920715,0.8429703712463379,0.6280599236488342,0.8140084743499756
12,0.6123875975608826,0.8386030197143555,0.6331446766853333,0.8102555871009827
13,0.6139641404151917,0.8345211744308472,0.6320147514343262,0.806760311126709
14,0.617342472076416,0.8306899070739746,0.6303199529647827,0.8034899830818176
15,0.6191443204879761,0.8270774483680725,0.6303198337554932,0.8004186749458313
16,0.6202703714370728,0.8236598968505859,0.6303198933601379,0.7975224852561951
17,0.6222974061965942,0.8204159140586853,0.6320147514343262,0.7947835326194763
18,0.6238739490509033,0.8173291087150574,0.633709728717804,0.7921857833862305
19,0.625225305557251,0.8143835067749023,0.635404646396637,0.7897158861160278
20,0.6274774670600891,0.8115677237510681,0.635404646396637,0.7873614430427551
21,0.6288287043571472,0.808869481086731,0.638229489326477,0.7851133942604065
22,0.6310809850692749,0.8062793016433716,0.6399244070053101,0.7829617261886597
23,0.6344594359397888,0.8037887215614319,0.638794481754303,0.7808992862701416
24,0.6355855464935303,0.8013912439346313,0.638794481754303,0.778918445110321
25,0.6371621489524841,0.7990784645080566,0.6382294297218323,0.7770136594772339
26,0.6387386918067932,0.7968451976776123,0.6382294297218323,0.7751787304878235
27,0.6405406594276428,0.7946862578392029,0.6393594145774841,0.7734094858169556
28,0.6407658457756042,0.792596161365509,0.6421842575073242,0.7717007398605347
29,0.6434686183929443,0.7905707359313965,0.6427492499351501,0.7700490355491638
30,0.6441442966461182,0.7886056303977966,0.6427491903305054,0.7684503793716431
31,0.6459460854530334,0.7866982817649841,0.6438791751861572,0.7669013142585754
32,0.6459461450576782,0.7848446369171143,0.6444441080093384,0.7653989791870117
33,0.6468470096588135,0.7830410599708557,0.6444441080093384,0.7639402151107788
34,0.6468469500541687,0.7812853455543518,0.6455740928649902,0.7625232338905334
35,0.6490991711616516,0.7795755863189697,0.6461390256881714,0.7611450552940369
36,0.650000274181366,0.7779077291488647,0.6472690105438232,0.7598037123680115
37,0.6504507660865784,0.7762812972068787,0.6467040777206421,0.7584971785545349
38,0.6511264443397522,0.7746933102607727,0.647834062576294,0.7572241425514221
39,0.6522525548934937,0.7731424570083618,0.647834062576294,0.7559820413589478
40,0.6531534790992737,0.771625816822052,0.6497172713279724,0.7547698616981506
41,0.6545048356056213,0.7701430320739746,0.6502823233604431,0.7535860538482666
42,0.6551805734634399,0.7686920166015625,0.6519771814346313,0.7524290084838867
43,0.6574329137802124,0.7672716379165649,0.6531071066856384,0.7512975931167603
44,0.657207727432251,0.7658796310424805,0.6548020243644714,0.7501909732818604
45,0.6581085920333862,0.7645162343978882,0.6553669571876526,0.749107301235199
46,0.6581085920333862,0.763179361820221,0.6576268672943115,0.748046338558197
47,0.6581085324287415,0.7618685960769653,0.6581918597221375,0.7470065951347351
48,0.6590093374252319,0.7605818510055542,0.6581918597221375,0.7459874749183655
49,0.6596850752830505,0.7593187093734741,0.6581918597221375,0.7449880242347717
50,0.661712110042572,0.7580780386924744,0.6581918597221375,0.744007408618927
