Epoch,TrainAccuracy,TrainLoss,ValidationAccuracy,ValidationLoss
0,0.45472973585128784,2.7297542095184326,0.40451985597610474,2.67807674407959
1,0.49211689829826355,2.3356077671051025,0.3751413822174072,3.67533802986145
2,0.5132884383201599,1.9893141984939575,0.3915254771709442,3.208676338195801
3,0.5252254009246826,1.903700828552246,0.3977401554584503,3.1704766750335693
4,0.5425674319267273,1.6853405237197876,0.3971751034259796,2.8721771240234375
5,0.5463964343070984,1.6492034196853638,0.4250471591949463,2.5855162143707275
6,0.5585585236549377,1.494148850440979,0.5544254779815674,1.3532829284667969
7,0.5617116093635559,1.4673110246658325,0.5747644305229187,1.2181806564331055
8,0.5756757855415344,1.3269948959350586,0.6433141827583313,0.8920421600341797
9,0.5799551010131836,1.3098217248916626,0.6421842575073242,0.8825697302818298
10,0.5907658338546753,1.2057547569274902,0.647269070148468,0.8779457807540894
11,0.5934686064720154,1.1938222646713257,0.647834062576294,0.8722481727600098
12,0.6054058074951172,1.106940507888794,0.6540486812591553,0.8386587500572205
13,0.6049553155899048,1.099998116493225,0.6540487408638,0.8359887003898621
14,0.6155408024787903,1.0325194597244263,0.6574385166168213,0.8051862716674805
15,0.6155407428741455,1.025936245918274,0.6568735241889954,0.8025591969490051
16,0.6279278993606567,0.9720296859741211,0.663088321685791,0.7814164757728577
17,0.6283783316612244,0.9665191769599915,0.6647832989692688,0.7775577306747437
18,0.6387388706207275,0.9216529130935669,0.6726928353309631,0.7616583108901978
19,0.6409910917282104,0.9170114994049072,0.6721279621124268,0.7574338912963867
20,0.6475227475166321,0.879257082939148,0.6789075136184692,0.7448757290840149
21,0.6472975015640259,0.875322699546814,0.6783426403999329,0.7409590482711792
22,0.6515766978263855,0.8435568809509277,0.6794725656509399,0.7308403253555298
23,0.6529281735420227,0.8401764035224915,0.6794725656509399,0.7274529337882996
24,0.6572076082229614,0.8135011792182922,0.6817324161529541,0.7191644310951233
25,0.6590093374252319,0.8105400800704956,0.6834272742271423,0.7162976264953613
26,0.6608110666275024,0.7881088852882385,0.6845571398735046,0.7093774080276489
27,0.6608110666275024,0.7854734659194946,0.6862520575523376,0.7069550156593323
28,0.6664415597915649,0.7665723562240601,0.6890769600868225,0.701063871383667
29,0.6673424243927002,0.7642015218734741,0.6896419525146484,0.6990075707435608
30,0.6709461212158203,0.7482657432556152,0.6896420121192932,0.6939053535461426
31,0.6713964343070984,0.7461152672767639,0.6907719969749451,0.69214928150177
32,0.6792793869972229,0.7326638698577881,0.6947267055511475,0.6876665949821472
33,0.6774775981903076,0.7307051420211792,0.6958566904067993,0.6861566305160522
34,0.6835587620735168,0.7192988991737366,0.700376570224762,0.6821699142456055
35,0.6840092539787292,0.7175149321556091,0.7026364803314209,0.6808626651763916
36,0.6898651123046875,0.7077699899673462,0.7015065550804138,0.6772815585136414
37,0.6909911036491394,0.7061467170715332,0.7009415626525879,0.676141083240509
38,0.6963964700698853,0.697748064994812,0.6992467045783997,0.6729011535644531
39,0.6963964700698853,0.6962746977806091,0.7003766298294067,0.6718977689743042
40,0.7006757855415344,0.6889739036560059,0.700376570224762,0.6689515113830566
41,0.7013513445854187,0.6876372694969177,0.699811577796936,0.6680628657341003
42,0.7058558464050293,0.6812410354614258,0.7020716071128845,0.6653751134872437
43,0.7063063383102417,0.6800293922424316,0.7032015323638916,0.6645825505256653
44,0.7094594836235046,0.6743857860565186,0.7037664651870728,0.6621270179748535
45,0.7105855345726013,0.6732865571975708,0.7037664651870728,0.6614153385162354
46,0.7110360860824585,0.668277382850647,0.7071563601493835,0.6591721177101135
47,0.7114865183830261,0.6672793030738831,0.7071563601493835,0.65852952003479
48,0.71396404504776,0.6628085374832153,0.7094162106513977,0.6564809679985046
49,0.7153154015541077,0.6619005799293518,0.7111111879348755,0.6558974385261536
50,0.7173424363136292,0.6578927040100098,0.7099812030792236,0.6540313363075256
51,0.7175676226615906,0.6570659875869751,0.7099812030792236,0.6534984707832336
52,0.7195947766304016,0.6534582376480103,0.7105461359024048,0.6518020629882812
53,0.719819962978363,0.652703583240509,0.7094162106513977,0.6513137817382812
54,0.7222976684570312,0.6494451761245728,0.7094162106513977,0.6497758626937866
55,0.7220724821090698,0.6487559676170349,0.7105461359024048,0.6493260860443115
56,0.7245500087738037,0.6458038687705994,0.7124293446540833,0.6479359269142151
57,0.7243247628211975,0.6451725363731384,0.7129943370819092,0.6475201845169067
58,0.7261264324188232,0.6424911022186279,0.7135593295097351,0.6462651491165161
59,0.7268021702766418,0.6419115662574768,0.7146892547607422,0.6458797454833984
60,0.7281534671783447,0.639470100402832,0.7146891951560974,0.6447474956512451
61,0.7281534075737,0.6389378309249878,0.7152541875839233,0.644389271736145
62,0.7279282212257385,0.6367093920707703,0.7146891951560974,0.6433675289154053
63,0.7279282212257385,0.636219322681427,0.7163841724395752,0.6430339217185974
64,0.7301802635192871,0.6341818571090698,0.7152542471885681,0.6421101689338684
65,0.7301802635192871,0.6337308287620544,0.7152542471885681,0.6417994499206543
66,0.7286037802696228,0.6318633556365967,0.7163841724395752,0.6409627795219421
67,0.7292793989181519,0.6314469575881958,0.71638423204422,0.6406728625297546
68,0.7304056286811829,0.6297333836555481,0.7169492244720459,0.6399132013320923
69,0.7301804423332214,0.6293485760688782,0.7169492244720459,0.6396424174308777
70,0.7315318584442139,0.6277726292610168,0.7186440825462341,0.6389515995979309
71,0.7313066124916077,0.6274163722991943,0.718079149723053,0.6386988759040833
72,0.7315317988395691,0.6259655356407166,0.7192090749740601,0.6380693316459656
73,0.7317569255828857,0.6256353259086609,0.7192090749740601,0.6378334760665894
74,0.733108401298523,0.6242970824241638,0.7192090749740601,0.6372597813606262
75,0.7331083416938782,0.6239912509918213,0.7186441421508789,0.6370398998260498
76,0.7335588335990906,0.622755229473114,0.7203390002250671,0.6365168690681458
77,0.7335588335990906,0.6224707365036011,0.719774067401886,0.6363118290901184
78,0.7335588335990906,0.6213284730911255,0.7197740077972412,0.635835587978363
79,0.7337840795516968,0.6210644245147705,0.7197740077972412,0.635644257068634
80,0.7335588335990906,0.6200066208839417,0.7214689254760742,0.6352124214172363
81,0.7335589528083801,0.6197603940963745,0.7214689254760742,0.6350340843200684
82,0.7328833341598511,0.6187800765037537,0.7220338582992554,0.6346436142921448
83,0.7328833341598511,0.6185513734817505,0.7225988507270813,0.6344769597053528
84,0.7344598770141602,0.617641806602478,0.7220338582992554,0.6341264843940735
85,0.7344598770141602,0.6174284219741821,0.7225988507270813,0.6339709758758545
86,0.7353606224060059,0.6165841817855835,0.7237288355827332,0.6336579322814941
87,0.7353606224060059,0.6163845658302307,0.7231638431549072,0.6335126757621765
88,0.735811173915863,0.6156005263328552,0.7237288355827332,0.63323575258255
89,0.7360363602638245,0.6154146194458008,0.7237288355827332,0.633100152015686
90,0.7369372248649597,0.61468505859375,0.7242937684059143,0.632857084274292
91,0.7369372248649597,0.614511251449585,0.7242937684059143,0.6327308416366577
92,0.7385138273239136,0.6138326525688171,0.7254236936569214,0.6325201988220215
93,0.7385138273239136,0.613670289516449,0.7254236936569214,0.6324024200439453
94,0.7382885217666626,0.6130380034446716,0.7248588800430298,0.6322235465049744
95,0.7387389540672302,0.6128862500190735,0.7242938280105591,0.6321131587028503
96,0.7385137677192688,0.612297773361206,0.7248588800430298,0.6319637894630432
97,0.7385137677192688,0.6121560335159302,0.7242938280105591,0.6318604946136475
98,0.7380632758140564,0.6116072535514832,0.7237288355827332,0.6317393183708191
99,0.7380632758140564,0.6114739775657654,0.7237288355827332,0.631643533706665
100,0.7376127243041992,0.6109631061553955,0.7248588800430298,0.6315484046936035
101,0.7378379702568054,0.6108382344245911,0.7248588800430298,0.631458580493927
102,0.7380632162094116,0.6103618741035461,0.7248588800430298,0.6313883662223816
103,0.7380632162094116,0.6102452874183655,0.7254238724708557,0.6313039660453796
104,0.738288402557373,0.6098009347915649,0.7231638431549072,0.6312561631202698
105,0.7385136485099792,0.609691858291626,0.7231638431549072,0.6311777234077454
106,0.7376127243041992,0.6092780232429504,0.7248588800430298,0.6311506628990173
107,0.7373875975608826,0.6091760396957397,0.7248588800430298,0.631077229976654
108,0.7373875379562378,0.6087902188301086,0.7276837229728699,0.6310680508613586
109,0.7373875379562378,0.6086946725845337,0.7276837229728699,0.6309994459152222
110,0.7364866137504578,0.6083356142044067,0.7276837229728699,0.6310057640075684
111,0.7367118000984192,0.6082466244697571,0.7276837229728699,0.6309414505958557
112,0.7369370460510254,0.6079127192497253,0.727118730545044,0.6309599280357361
113,0.7371622920036316,0.6078293323516846,0.727118730545044,0.6308999061584473
114,0.7371622920036316,0.6075189709663391,0.7276837229728699,0.6309276223182678
115,0.7371622920036316,0.607441246509552,0.7276837229728699,0.6308711171150208
116,0.7369370460510254,0.6071532368659973,0.7265536785125732,0.6309043169021606
117,0.7367118000984192,0.6070812344551086,0.7265536785125732,0.6308513283729553
118,0.7369369864463806,0.6068148016929626,0.7276837229728699,0.630885899066925
119,0.7369369864463806,0.6067469716072083,0.7276837229728699,0.6308362483978271
120,0.7358109354972839,0.6065016984939575,0.7259886860847473,0.6308677196502686
121,0.7355856895446777,0.6064385175704956,0.7259886860847473,0.6308212876319885
122,0.7358108162879944,0.6062120199203491,0.7254238724708557,0.6308456659317017
123,0.7358108162879944,0.6061539053916931,0.7254238724708557,0.6308018565177917
